Input,Output
1990.12,455.2436259
1991.03,497.6539441
1991.06,399.1908276
1991.09,678.5650918
1991.12,492.0190067
1992.03,601.751998
1992.06,423.8066068
1992.09,737.287071
1992.12,564.0868902
1993.03,695.469904
1993.06,514.8553319
1993.09,645.6451945
1993.12,554.893045
1994.03,706.4432031
1994.06,540.6574137
1994.09,892.0995613
1994.12,689.2418153
1995.03,839.9022466
1995.06,556.6724989
1995.09,916.4187648
1995.12,688.648664
1996.03,858.289937
1996.06,584.5506102
1996.09,1067.968923
1996.12,756.861064
1997.03,1003.018855
1997.06,814.6933161
1997.09,1186.895759
1997.12,894.1755909
1998.03,1064.11344
1998.06,706.4817413
1998.09,1065.370963
1998.12,882.7634523
1999.03,1048.88583
1999.06,820.9442044
1999.09,1370.3438
1999.12,1030.124988
2000.03,1217.128887
2000.06,914.7461023
2000.09,1418.532955
2000.12,1100.226452
2001.03,1352.813971
2001.06,996.0278684
2001.09,1403.280763
2001.12,1037.869938
2002.03,1381.863318
2002.06,1000
2002.09,1509.999255
2002.12,1099.125243
2003.03,1410.367201
2003.06,1072.857212
2003.09,1513.171151
2003.12,1189.508131
2004.03,1464.940406
2004.06,1242.121234
2004.09,1629.961696
2004.12,1302.734495
2005.03,1552.89662
2005.06,1351.275184
2005.09,1722.50364
2005.12,1470.768652
2006.03,1795.521963
2006.06,1685.388435
2006.09,2066.534227
2006.12,1823.931243
2007.03,2207.948587
2007.06,1745.370703
2007.09,2260.47821
2007.12,2045.54205
2008.03,2341.199332
2008.06,1817.727459
2008.09,2198.36499
2008.12,1743.065566
2009.03,1906.071902
2009.06,1489.947229
2009.09,1959.265848
2009.12,1785.058797
2010.03,2157.634364
2010.06,1797.072402
2010.09,2160.624857
2010.12,1998.409308
2011.03,2194.238263
2011.06,1817.363939
2011.09,2178.892348
2011.12,1904.885411
2012.03,2131.257839
2012.06,1831.543217
2012.09,2255.502713
2012.12,1907.499332
2013.03,2331.496777
2013.06,1788.87771
2013.09,2310.628528
2013.12,1980.051525
2014.03,2255.354957
2014.06,1834.0029
2014.09,2227.588151
2014.12,2087.768116
2015.03,2508.430351
2015.06,1812.133294
2015.09,2260.717737
2015.12,2102.266153
2016.03,2358.906387
2016.06,1930.045499
2016.09,2251.996069
2016.12,2005.465955
2017.03,2296.003574
2017.06,1949.278068
2017.09,2261.717531
2017.12,2126.943544
2018.03,2429.416758
2018.06,2038.971384
2018.09,2327.308392
2018.12,2329.131811
2019.03,2397.283006
2019.06,2022.790163
2019.09,2292.712845
2019.12,2212.655872
2020.03,2060.665715
1971.09,451.6161343
1971.12,375.1002797
1972.03,388.3323448
1972.06,340.0065419
1972.09,384.3051946
1972.12,392.9348022
1973.03,403.2903314
1973.06,426.3026185
1973.09,556.8973478
1973.12,497.0654014
1974.03,590.8404713
1974.06,644.919346
1974.09,665.6304044
1974.12,558.6232694
1975.03,376.8262013
1975.06,294.5572749
1975.09,351.5126855
1975.12,377.9768156
1976.03,387.1817305
1976.06,398.687874
1976.09,508.5715449
1976.12,460.245742
1977.03,448.7395985
1977.06,419.3989324
1977.09,454.4926702
1977.12,387.1817305
1978.03,354.9645285
1978.06,358.9916788
1978.09,433.7816118
1978.12,487.8604865
1979.03,487.8604865
1979.06,548.2677402
1979.09,614.4280656
1979.12,574.7318703
1980.03,516.0505382
1980.06,473.4778071
1980.09,482.1074148
1980.12,468.8753497
1981.03,429.1791544
1981.06,468.8753497
1981.09,574.7318703
1981.12,567.252877
1982.03,556.8973478
1982.06,602.3466148
1982.09,615.5786799
1982.12,548.8430473
1983.03,456.7938989
1983.06,463.1222779
1983.09,574.7318703
1983.12,567.8281842
1984.03,611.5515297
1984.06,634.5638168
1984.09,745.598102
1984.12,619.030523
1985.03,597.7441574
1985.06,550.5689689
1985.09,597.7441574
1985.12,562.6504196
1986.03,522.3789172
1986.06,573.581256
1986.09,731.7907298
1986.12,606.3737651
1987.03,631.1119737
1987.06,617.8799086
1987.09,657.5761039
1987.12,608.6749938
1988.03,527.5566818
1988.06,517.7764598
1988.09,639.1662742
1988.12,579.3343277
1989.03,603.4972292
1989.06,643.1934245
1989.09,784.3640256
1989.12,749.8594023
1990.03,727.6778588
1990.06,675.3047699
1990.09,846.5955783
1990.12,690.7086195
1991.03,659.2847662
1991.06,639.5678386
1991.09,818.2524949
1991.12,735.0717066
1992.03,743.6978624
1992.06,690.7086195
1992.09,915.6048248
1992.12,794.2224894
1993.03,814.555571
1993.06,780.0509477
1993.09,876.1709697
1993.12,814.555571
1994.03,869.3932758
1994.06,821.3332648
1994.09,1051.774856
1994.12,923.6148267
1995.03,953.806372
1995.06,794.2224894
1995.09,1019.118695
1995.12,876.7871237
1996.03,952.5740641
1996.06,809.0101851
1996.09,1096.754097
1996.12,903.2817451
1997.03,1002.482537
1997.06,926.6955966
1997.09,1166.995652
1997.12,995.0886892
1998.03,1041.916392
1998.06,823.5331428
1998.09,1052.595978
1998.12,969.9509833
1999.03,1025.208748
1999.06,896.5693161
1999.09,1306.794324
1999.12,1101.176661
2000.03,1133.283466
2000.06,944.2714112
2000.09,1268.73099
2000.12,1090.700469
2001.03,1207.862404
2001.06,987.892216
2001.09,1236.459709
2001.12,1044.139753
2002.03,1178.381087
2002.06,1000
2002.09,1347.860102
2002.12,1128.354565
2003.03,1228.26173
2003.06,1076.087189
2003.09,1360.787371
2003.12,1197.98533
2004.03,1289.282128
2004.06,1219.327843
2004.09,1479.503449
2004.12,1286.81749
2005.03,1352.489302
2005.06,1294.728638
2005.09,1514.058525
2005.12,1348.189315
2006.03,1501.406509
2006.06,1454.876233
2006.09,1664.269757
2006.12,1594.658118
2007.03,1736.734872
2007.06,1509.386028
2007.09,1813.313749
2007.12,1697.317045
2008.03,1817.144195
2008.06,1509.3793
2008.09,1704.376844
2008.12,1411.815999
2009.03,1436.612058
2009.06,1212.803093
2009.09,1529.788036
2009.12,1465.765733
2010.03,1627.24486
2010.06,1435.876937
2010.09,1686.995153
2010.12,1597.851489
2011.03,1627.638374
2011.06,1440.754636
2011.09,1676.936252
2011.12,1511.002767
2012.03,1569.574828
2012.06,1452.342531
2012.09,1698.74293
2012.12,1535.352876
2013.03,1749.392746
2013.06,1439.970442
2013.09,1769.032282
2013.12,1615.770367
2014.03,1729.9381
2014.06,1501.722771
2014.09,1757.228958
2014.12,1723.326507
2015.03,1905.672658
2015.06,1485.059749
2015.09,1836.024627
2015.12,1735.62177
2016.03,1816.540509
2016.06,1596.288882
2016.09,1832.003286
2016.12,1675.426199
2017.03,1817.736001
2017.06,1627.275563
2017.09,1846.853519
2017.12,1767.832793
2018.03,1908.906615
2018.06,1648.574418
2018.09,1885.266075
2018.12,1909.559349
2019.03,1911.482038
2019.06,1672.485869
2019.09,1874.175874
2019.12,1809.916871
2020.03,1683.647953
1971.03,1006.091608
1971.06,811.8896167
1971.09,898.3408259
1971.12,889.5704133
1972.03,885.8116651
1972.06,907.1112384
1972.09,958.4807975
1972.12,932.1695599
1973.03,1168.970698
1973.06,1108.830727
1973.09,1220.340257
1973.12,1285.491893
1974.03,1521.040115
1974.06,1551.110101
1974.09,2007.171552
1974.12,1770.370414
1975.03,1655.102135
1975.06,1177.741111
1975.09,838.2008543
1975.12,1082.519489
1976.03,997.3211958
1976.06,1061.219916
1976.09,1195.281936
1976.12,1156.441537
1977.03,1276.721481
1977.06,1276.721481
1977.09,1354.402277
1977.12,940.9399724
1978.03,868.2708401
1978.06,726.6913236
1978.09,910.8699866
1978.12,894.5820776
1979.03,1354.402277
1979.06,1204.052348
1979.09,937.1812242
1979.12,1195.281936
1980.03,1108.830727
1980.06,979.7803707
1980.09,928.4108117
1980.12,958.4807975
1981.03,816.901281
1981.06,778.0608827
1981.09,1250.410243
1981.12,1211.569845
1982.03,1177.741111
1982.06,1370.690186
1982.09,1220.340257
1982.12,1220.340257
1983.03,987.2978672
1983.06,781.8196309
1983.09,1105.071978
1983.12,1245.398579
1984.03,1493.475962
1984.06,1344.378949
1984.09,1434.588906
1984.12,1428.324326
1985.03,1254.168991
1985.06,1101.31323
1985.09,1254.168991
1985.12,1131.383216
1986.03,1168.970698
1986.06,1036.161594
1986.09,944.6987206
1986.12,1033.655762
1987.03,1038.667426
1987.06,999.827028
1987.09,1095.04865
1987.12,1434.588906
1988.03,1076.254909
1988.06,855.7416793
1988.09,585.1118071
1988.12,471.0964443
1989.03,527.4776676
1989.06,552.5359891
1989.09,676.2514282
1989.12,694.3986647
1990.03,730.1593953
1990.06,542.8158662
1990.09,468.0919515
1990.12,532.1410213
1991.03,523.6011453
1991.06,496.9140329
1991.09,456.8833643
1991.12,515.5950116
1992.03,497.4477751
1992.06,492.1103527
1992.09,602.594998
1992.12,632.4845639
1993.03,629.8158526
1993.06,626.0796569
1993.09,850.2514011
1993.12,717.8833236
1994.03,784.0673623
1994.06,763.2514146
1994.09,793.6747228
1994.12,874.2698022
1995.03,882.275936
1995.06,798.478403
1995.09,761.6501879
1995.12,730.6931375
1996.03,733.895591
1996.06,809.6869902
1996.09,868.3986375
1996.12,890.2820697
1997.03,758.9814767
1997.06,781.9323933
1997.09,783.5336201
1997.12,824.0980309
1998.03,703.4722829
1998.06,651.5620591
1998.09,688.3458168
1998.12,633.2402293
1999.03,757.6425744
1999.06,931.0177883
1999.09,863.1580553
1999.12,1026.91546
2000.03,855.8732589
2000.06,771.1348225
2000.09,802.3166538
2000.12,814.134048
2001.03,740.9084091
2001.06,727.1566201
2001.09,923.9975324
2001.12,951.5114127
2002.03,908.9759409
2002.06,1000
2002.09,978.9109079
2002.12,1137.154544
2003.03,887.0832343
2003.06,865.9658373
2003.09,1043.818054
2003.12,1086.225152
2004.03,1013.070792
2004.06,1125.65858
2004.09,1292.477819
2004.12,1274.780254
2005.03,1098.167872
2005.06,1088.865654
2005.09,1100.899239
2005.12,1064.371264
2006.03,894.8327707
2006.06,968.7805584
2006.09,1073.017395
2006.12,1131.319637
2007.03,1170.570403
2007.06,909.9574515
2007.09,1022.893489
2007.12,1071.290949
2008.03,910.4938647
2008.06,1012.46119
2008.09,1061.552578
2008.12,874.7632183
2009.03,420.633643
2009.06,418.1507128
2009.09,565.6468685
2009.12,624.4704959
2010.03,676.8255122
2010.06,750.0050692
2010.09,905.9276001
2010.12,662.7164657
2011.03,734.5397191
2011.06,734.6420393
2011.09,875.7208546
2011.12,716.028171
2012.03,668.4066255
2012.06,785.1109152
2012.09,801.3784446
2012.12,780.0681093
2013.03,719.0388186
2013.06,860.1240432
2013.09,904.6653291
2013.12,811.5946581
2014.03,872.488722
2014.06,848.3495145
2014.09,966.6445693
2014.12,923.3765868
2015.03,930.3272796
2015.06,869.1528013
2015.09,908.8741542
2015.12,925.5985197
2016.03,1007.865464
2016.06,939.170891
2016.09,1111.553302
2016.12,1045.056933
2017.03,1095.982452
2017.06,988.2061914
2017.09,1044.875862
2017.12,994.6552548
2018.03,1020.806557
2018.06,1004.396887
2018.09,1131.708284
2018.12,1129.366901
2019.03,1210.350716
2019.06,1047.78748
2019.09,1128.106842
2019.12,1040.681334
2020.03,964.30338
1971.09,631.4439509
1971.12,511.3852347
1972.03,527.6093855
1972.06,604.1873775
1972.09,497.756948
1972.12,456.8720878
1973.03,522.4176572
1973.06,563.3025174
1973.09,682.7122676
1973.12,680.1164035
1974.03,650.2639659
1974.06,650.2639659
1974.09,786.546833
1974.12,715.8095353
1975.03,631.4439509
1975.06,467.9045104
1975.09,380.9430619
1975.12,467.9045104
1976.03,362.1230469
1976.06,568.4942456
1976.09,647.6681018
1976.12,582.1225324
1977.03,470.5003745
1977.06,620.4115284
1977.09,623.0073925
1977.12,470.5003745
1978.03,299.1733416
1978.06,481.5327971
1978.09,508.7893705
1978.12,558.1107891
1979.03,522.4176572
1979.06,565.8983815
1979.09,511.3852347
1979.12,650.2639659
1980.03,522.4176572
1980.06,506.1935064
1980.09,511.3852347
1980.12,460.116918
1981.03,386.1347901
1981.06,574.3349399
1981.09,628.8480868
1981.12,593.1549549
1982.03,625.6032566
1982.06,748.257837
1982.09,674.2757092
1982.12,514.6300648
1983.03,426.3706842
1983.06,569.7921777
1983.09,580.8246003
1983.12,642.4763735
1984.03,653.5087961
1984.06,610.0280718
1984.09,743.7150748
1984.12,669.0839809
1985.03,597.0487511
1985.06,635.9867132
1985.09,729.437822
1985.12,561.3556193
1986.03,462.7127821
1986.06,649.6149999
1986.09,702.8302146
1986.12,584.7183965
1987.03,569.1432117
1987.06,805.366848
1987.09,813.8034064
1987.12,650.9129319
1988.03,702.1812486
1988.06,794.3344254
1988.09,773.5675123
1988.12,706.0750448
1989.03,605.4853096
1989.06,876.7531117
1989.09,753.798709
1989.12,827.8457335
1990.03,824.8838525
1990.06,784.8984593
1990.09,792.3031617
1990.12,757.5010602
1991.03,707.1490836
1991.06,672.3469821
1991.09,653.835226
1991.12,739.7297744
1992.03,738.2488339
1992.06,738.2488339
1992.09,927.0687463
1992.12,940.3972107
1993.03,815.9982096
1993.06,919.6640438
1993.09,1104.781605
1993.12,1125.514772
1994.03,991.4896575
1994.06,1020.367997
1994.09,1181.79051
1994.12,1193.638034
1995.03,1200.302267
1995.06,1198.080856
1995.09,1066.277152
1995.12,1063.315271
1996.03,976.6802526
1996.06,977.4207229
1996.09,1059.61292
1996.12,1124.033831
1997.03,985.5658956
1997.06,1142.545587
1997.09,1043.322575
1997.12,1029.25364
1998.03,1058.13198
1998.06,1006.611931
1998.09,982.2825441
1998.12,1055.51311
1999.03,1052.037761
1999.06,1061.181239
1999.09,1168.510625
1999.12,1142.608294
2000.03,980.926273
2000.06,981.9225165
2000.09,1037.505661
2000.12,1182.264948
2001.03,875.5222851
2001.06,768.8440511
2001.09,980.5247498
2001.12,1067.738321
2002.03,901.0394526
2002.06,1000
2002.09,1128.995167
2002.12,1137.239937
2003.03,1105.010666
2003.06,1117.887909
2003.09,1169.037977
2003.12,1117.98116
2004.03,1256.591016
2004.06,1349.592931
2004.09,1474.793174
2004.12,1319.407653
2005.03,1426.40489
2005.06,1406.660921
2005.09,1448.901937
2005.12,1269.895003
2006.03,1354.31742
2006.06,1346.99441
2006.09,1360.067803
2006.12,1249.04842
2007.03,1236.210317
2007.06,1258.220226
2007.09,1434.981787
2007.12,1354.930504
2008.03,1348.336292
2008.06,1365.726302
2008.09,1508.33382
2008.12,1392.497698
2009.03,1170.618831
2009.06,1038.679685
2009.09,1182.4184
2009.12,1137.261679
2010.03,1145.64225
2010.06,1149.351953
2010.09,1361.9376
2010.12,1288.808731
2011.03,1034.189347
2011.06,1122.085413
2011.09,1272.839474
2011.12,1255.981489
2012.03,1170.091304
2012.06,1157.592802
2012.09,1282.418551
2012.12,1247.427175
2013.03,1094.386971
2013.06,1146.14529
2013.09,1112.267879
2013.12,1161.047906
2014.03,1063.557716
2014.06,931.0810099
2014.09,1267.900343
2014.12,1232.01005
2015.03,1236.885161
2015.06,1052.818553
2015.09,999.4406934
2015.12,1130.179229
2016.03,1130.721074
2016.06,1048.186766
2016.09,1165.614727
2016.12,1116.810097
2017.03,1018.955462
2017.06,931.2402272
2017.09,1025.094599
2017.12,969.1004051
2018.03,983.3637201
2018.06,1017.533308
2018.09,948.6991205
2018.12,1082.041676
2019.03,1036.724015
2019.06,1051.67871
2019.09,1098.33344
2019.12,996.0569907
2020.03,835.704187
1971.03,270.1972939
1971.06,284.6721489
1971.09,289.0584686
1971.12,309.6741712
1972.03,265.3723422
1972.06,296.9538441
1972.09,254.4065429
1972.12,302.6560597
1973.03,310.5514352
1973.06,291.6902604
1973.09,387.31203
1973.12,374.1530709
1974.03,384.2416062
1974.06,501.7949743
1974.09,496.9700226
1974.12,592.1531603
1975.03,492.5837029
1975.06,424.5957475
1975.09,436.0001787
1975.12,423.7184836
1976.03,342.132937
1976.06,361.4327437
1976.09,354.8532642
1976.12,422.4025876
1977.03,363.6259036
1977.06,418.0162679
1977.09,387.31203
1977.12,318.4468106
1978.03,301.7787957
1978.06,374.1530709
1978.09,246.0725355
1978.12,308.3582753
1979.03,290.3743645
1979.06,387.31203
1979.09,352.6601043
1979.12,402.225517
1980.03,370.6440151
1980.06,372.837175
1980.09,396.5233014
1980.12,357.923688
1981.03,349.1510486
1981.06,382.0484464
1981.09,400.9096211
1981.12,484.6883275
1982.03,388.6279259
1982.06,480.3020078
1982.09,502.6722383
1982.12,467.1430486
1983.03,408.8049966
1983.06,546.5354353
1983.09,528.5515245
1983.12,488.1973832
1984.03,563.2034502
1984.06,496.0927587
1984.09,533.3764762
1984.12,553.9921788
1985.03,539.9559558
1985.06,564.5193461
1985.09,636.4549893
1985.12,561.8875543
1986.03,551.799019
1986.06,467.1430486
1986.09,472.4066323
1986.12,452.6681936
1987.03,465.3885208
1987.06,539.0786918
1987.09,538.2014279
1987.12,566.712506
1988.03,482.9337996
1988.06,494.3382308
1988.09,478.5474799
1988.12,538.6400598
1989.03,513.1994056
1989.06,521.533413
1989.09,547.6285062
1989.12,612.7491244
1990.03,521.4777067
1990.06,597.879062
1990.09,603.5194305
1990.12,688.6377189
1991.03,555.3199178
1991.06,554.2943962
1991.09,513.7862951
1991.12,565.0623725
1992.03,644.0275316
1992.06,482.5078879
1992.09,649.1551394
1992.12,661.9741587
1993.03,567.1134156
1993.06,614.2874067
1993.09,779.3963758
1993.12,803.4961322
1994.03,675.8186996
1994.06,774.2687681
1994.09,946.0436273
1994.12,892.7165068
1995.03,725.5564946
1995.06,867.5912289
1995.09,947.5819096
1995.12,1021.932222
1996.03,864.0019035
1996.06,978.347556
1996.09,1032.187437
1996.12,920.9183493
1997.03,840.4149079
1997.06,895.7930714
1997.09,997.3197046
1997.12,1056.799954
1998.03,1016.291853
1998.06,909.7797667
1998.09,947.1661186
1998.12,872.2191169
1999.03,848.855394
1999.06,863.4228941
1999.09,990.0665522
1999.12,951.2535701
2000.03,868.9304934
2000.06,933.7012024
2000.09,951.8623102
2000.12,934.4529343
2001.03,832.5051263
2001.06,910.4167636
2001.09,998.0039196
2001.12,994.5561443
2002.03,933.4760832
2002.06,1000
2002.09,1130.906172
2002.12,1217.229974
2003.03,1063.861166
2003.06,1245.952407
2003.09,1393.121896
2003.12,1554.054372
2004.03,1478.645961
2004.06,1704.093847
2004.09,1824.377729
2004.12,1959.222718
2005.03,1804.862542
2005.06,1970.366072
2005.09,2160.042321
2005.12,2205.03009
2006.03,1909.833818
2006.06,1935.912179
2006.09,2108.176197
2006.12,2239.827364
2007.03,2220.155909
2007.06,2225.182997
2007.09,2537.135343
2007.12,2809.969361
2008.03,2754.766421
2008.06,3374.874086
2008.09,2858.433335
2008.12,2692.964866
2009.03,2059.662249
2009.06,1934.144966
2009.09,2217.680423
2009.12,2301.539422
2010.03,2153.683242
2010.06,2404.612007
2010.09,2843.885072
2010.12,2980.329493
2011.03,2772.859696
2011.06,2936.41216
2011.09,3586.706634
2011.12,3379.919346
2012.03,3175.752141
2012.06,3851.800449
2012.09,3560.229269
2012.12,3689.794167
2013.03,3393.014528
2013.06,3530.646139
2013.09,4256.764754
2013.12,4203.424701
2014.03,3711.788494
2014.06,4080.270906
2014.09,4563.668922
2014.12,4382.566415
2015.03,3879.107817
2015.06,4194.187808
2015.09,4371.808113
2015.12,4373.716177
2016.03,3588.292313
2016.06,3966.825865
2016.09,4518.072546
2016.12,4568.962153
2017.03,4354.752226
2017.06,4648.305625
2017.09,5368.616832
2017.12,5995.798843
2018.03,5043.620593
2018.06,5266.588275
2018.09,5251.013151
2018.12,5703.150379
2019.03,5040.994234
2019.06,5016.260533
2019.09,5872.290669
2019.12,6083.808081
2020.03,5027.193873
1971.03,60.50577528
1971.06,67.46046209
1971.09,66.20861847
1971.12,58.00208803
1972.03,56.19386946
1972.06,65.09586858
1972.09,54.80293209
1972.12,71.21599297
1973.03,71.07689924
1973.06,73.58058649
1973.09,86.6553977
1973.12,79.0052422
1974.03,96.67014671
1974.06,110.4404266
1974.09,116.6996447
1974.12,136.1727678
1975.03,128.5226123
1975.06,135.0600179
1975.09,112.1095514
1975.12,106.4067083
1976.03,83.03896056
1976.06,121.289738
1976.09,107.2412707
1976.12,99.45202144
1977.03,85.1253666
1977.06,116.1432698
1977.09,94.02736572
1977.12,66.90408715
1978.03,82.34349187
1978.06,91.52367847
1978.09,79.70071089
1978.12,109.7449579
1979.03,87.62905385
1979.06,109.188583
1979.09,101.816615
1979.12,112.8050201
1980.03,100.2865839
1980.06,104.3203022
1980.09,94.58374067
1980.12,100.0083964
1981.03,90.82820979
1981.06,127.9662374
1981.09,133.5299868
1981.12,142.2928922
1982.03,140.4846736
1982.06,139.9282987
1982.09,157.7322969
1982.12,140.2064862
1983.03,145.2138607
1983.06,183.4646381
1983.09,183.6037319
1983.12,178.8745449
1984.03,192.6448247
1984.06,216.2907599
1984.09,213.3697914
1984.12,239.7976013
1985.03,254.6806311
1985.06,268.5900047
1985.09,263.3044428
1985.12,290.7059088
1986.03,268.8681922
1986.06,324.7838742
1986.09,355.5235899
1986.12,317.1337187
1987.03,317.5509999
1987.06,328.9566863
1987.09,387.2369618
1987.12,457.3402049
1988.03,309.4835632
1988.06,350.2380279
1988.09,411.9956468
1988.12,472.2232347
1989.03,422.984052
1989.06,517.7068864
1989.09,513.7121143
1989.12,631.8750251
1990.03,455.3150001
1990.06,523.7491183
1990.09,737.7197947
1990.12,672.9354961
1991.03,647.8429861
1991.06,505.0437927
1991.09,524.2053458
1991.12,534.6985772
1992.03,461.245957
1992.06,493.1818788
1992.09,564.3533618
1992.12,580.7775502
1993.03,416.9918939
1993.06,521.0117536
1993.09,545.6480362
1993.12,604.5013778
1994.03,466.7206864
1994.06,607.2387426
1994.09,684.7974099
1994.12,766.0058969
1995.03,687.5347747
1995.06,727.2265632
1995.09,841.283427
1995.12,849.9517486
1996.03,644.1931664
1996.06,736.8073398
1996.09,833.5275602
1996.12,843.5645643
1997.03,696.6593238
1997.06,820.2969641
1997.09,886.9061725
1997.12,887.3623999
1998.03,740.000932
1998.06,779.1342736
1998.09,788.8031389
1998.12,978.4043944
1999.03,801.4827434
1999.06,891.2279964
1999.09,1092.088604
1999.12,1136.167963
2000.03,851.4166886
2000.06,1080.048088
2000.09,1269.463759
2000.12,1335.686523
2001.03,931.9855669
2001.06,992.2599291
2001.09,998.3241236
2001.12,1175.468793
2002.03,857.8222667
2002.06,1000
2002.09,1100.351304
2002.12,1299.363971
2003.03,939.9025258
2003.06,1218.264753
2003.09,1347.535239
2003.12,1765.592141
2004.03,1358.263282
2004.06,1751.588671
2004.09,1791.544569
2004.12,1952.966491
2005.03,1556.029787
2005.06,1751.359659
2005.09,1918.196969
2005.12,2077.219193
2006.03,1589.62297
2006.06,1857.067433
2006.09,2009.569109
2006.12,2526.839268
2007.03,1841.556444
2007.06,2048.891024
2007.09,2337.541972
2007.12,2752.692745
2008.03,2098.778592
2008.06,2350.837865
2008.09,2551.109317
2008.12,2819.045337
2009.03,2039.857563
2009.06,2412.160371
2009.09,2119.628173
2009.12,2511.448755
2010.03,1695.02661
2010.06,2105.781644
2010.09,2375.146627
2010.12,2830.763607
2011.03,2142.441123
2011.06,2587.652335
2011.09,2857.479258
2011.12,3195.889567
2012.03,2224.735193
2012.06,2711.809926
2012.09,2886.719616
2012.12,3235.910464
2013.03,2403.810298
2013.06,2916.592744
2013.09,3225.884183
2013.12,3634.910943
2014.03,2824.646771
2014.06,3365.636165
2014.09,3617.033911
2014.12,4496.667842
2015.03,3431.498518
2015.06,4048.347691
2015.09,4459.208687
2015.12,4725.29795
2016.03,3604.15382
2016.06,4206.326475
2016.09,4457.628516
2016.12,5336.457244
2017.03,4098.14261
2017.06,4710.685686
2017.09,4858.733447
2017.12,6208.231924
2018.03,5041.710013
2018.06,5653.534378
2018.09,5912.356196
2018.12,6201.928202
2019.03,4797.847897
2019.06,5658.498661
2019.09,6087.314217
2019.12,7160.374926
2020.03,4926.558431
1982.09,418.2932361
1982.12,321.1960419
1983.03,265.817414
1983.06,323.7803778
1983.09,366.9757076
1983.12,358.8535088
1984.03,397.9877392
1984.06,393.9266398
1984.09,407.5867014
1984.12,415.3397093
1985.03,426.4154349
1985.06,458.9042299
1985.09,500.9919871
1985.12,421.2467629
1986.03,487.3319256
1986.06,365.868135
1986.09,469.6107646
1986.12,395.4034033
1987.03,402.0488386
1987.06,454.1047488
1987.09,495.4541243
1987.12,538.6494541
1988.03,404.2639837
1988.06,371.7751887
1988.09,489.1778798
1988.12,447.4593135
1989.03,487.3319256
1989.06,530.1580645
1989.09,533.375932
1989.12,621.2950416
1990.03,492.8354536
1990.06,566.1013783
1990.09,660.858641
1990.12,682.3499789
1991.03,596.8730667
1991.06,533.375932
1991.09,518.722747
1991.12,551.4481934
1992.03,562.6823018
1992.06,487.4626191
1992.09,611.5262517
1992.12,626.1794366
1993.03,500.1620461
1993.06,572.9395313
1993.09,675.0233864
1993.12,715.0754253
1994.03,582.2198818
1994.06,700.4222403
1994.09,829.3702678
1994.12,836.2084208
1995.03,707.2603933
1995.06,804.9482929
1995.09,898.7286766
1995.12,944.6419894
1996.03,765.8731331
1996.06,870.8876252
1996.09,943.1766709
1996.12,885.0523706
1997.03,775.641923
1997.06,860.6303957
1997.09,946.5957474
1997.12,980.2980727
1998.03,892.3789631
1998.06,850.6023167
1998.09,875.5588013
1998.12,914.7897661
1999.03,825.1714162
1999.06,872.4027087
1999.09,1028.902315
1999.12,1023.809948
2000.03,858.2731369
2000.06,991.4071461
2000.09,1077.021319
2000.12,1093.294296
2001.03,870.5847531
2001.06,941.1009864
2001.09,997.013499
2001.12,1065.503922
2002.03,903.1975473
2002.06,1000
2002.09,1118.939906
2002.12,1249.479435
2003.03,1013.430861
2003.06,1234.713931
2003.09,1374.508074
2003.12,1640.957308
2004.03,1428.733946
2004.06,1724.564959
2004.09,1811.485469
2004.12,1957.507028
2005.03,1700.583016
2005.06,1878.15517
2005.09,2044.902789
2005.12,2152.490029
2006.03,1775.355457
2006.06,1903.149432
2006.09,2067.387767
2006.12,2364.817526
2007.03,2058.590476
2007.06,2150.742827
2007.09,2453.343247
2007.12,2788.437907
2008.03,2469.419227
2008.06,2925.651532
2008.09,2727.582707
2008.12,2741.47958
2009.03,2049.946535
2009.06,2137.637057
2009.09,2175.533418
2009.12,2394.211177
2010.03,1949.506868
2010.06,2273.49541
2010.09,2636.261591
2010.12,2917.994309
2011.03,2489.310349
2011.06,2783.227626
2011.09,3259.227195
2011.12,3303.172391
2012.03,2748.578096
2012.06,3338.750713
2012.09,3259.3497
2012.12,3491.281837
2013.03,2945.752501
2013.06,3256.717758
2013.09,3799.279105
2013.12,3948.155909
2014.03,3320.200368
2014.06,3761.980846
2014.09,4147.198971
2014.12,4397.877697
2015.03,3675.376531
2015.06,4108.640932
2015.09,4375.568623
2015.12,4478.093301
2016.03,3570.191401
2016.06,4031.341621
2016.09,4467.335086
2016.12,4824.440058
2017.03,4232.314747
2017.06,4640.247596
2017.09,5138.687853
2017.12,6032.567733
2018.03,5012.549167
2018.06,5368.96324
2018.09,5448.712552
2018.12,5845.444934
2019.03,4917.526877
2019.06,5211.043033
2019.09,5910.633981
2019.12,6420.517565
2020.03,4962.942308
1982.09,350.362811
1982.12,297.6054765
1983.03,194.3453945
1983.06,154.2137469
1983.09,364.7921675
1983.12,264.6885072
1984.03,431.0770236
1984.06,498.2637145
1984.09,485.1871103
1984.12,311.1329982
1985.03,450.0155539
1985.06,540.1990317
1985.09,430.6261062
1985.12,291.7435505
1986.03,251.1609855
1986.06,313.8385025
1986.09,537.04261
1986.12,352.617398
1987.03,432.8806932
1987.06,488.7944494
1987.09,650.2228745
1987.12,532.0825187
1988.03,405.8256498
1988.06,203.8146597
1988.09,446.8591322
1988.12,367.9485892
1989.03,662.8485614
1989.06,683.5907613
1989.09,725.4872995
1989.12,553.7040075
